id_event,id_sta,t_sin,phase,t_time
480,CEGI,3.4735672310708057,S,3.9
480,PSAG,4.948337559965994,S,5.35
480,YHKR,5.434455999381188,S,5.77
481,CEGI,2.5582621422131386,S,3.91
481,ABNG,3.4408295158556985,S,3.28
481,TMKS,5.050506872398351,S,4.76
481,PSAG,5.778779216888277,S,5.34
481,YHKR,5.971443393321856,S,5.9
482,ABNG,3.6048371466935047,S,3.45
482,TMKS,4.199575557357697,S,4.7
482,CEGI,4.1999755881906005,S,4.07
482,PSAG,5.61197175387398,S,5.51
482,YHKR,5.980183302640374,S,5.95
483,ABNG,4.024273158074599,S,3.88
483,CEGI,4.545032571663358,S,4.42
483,YHKR,6.592645599727309,S,6.3
484,CEGI,3.7673816610807496,S,3.68
484,TMKS,4.682053842376799,S,4.66
484,PSAG,5.837410592831275,S,5.24
484,YHKR,6.1272009945641,S,5.68
485,ABNG,3.6005275130204457,S,3.44
485,CEGI,4.267339955133941,S,4.14
485,TMKS,4.601159103449547,S,4.95
485,PSAG,6.024456253167457,S,5.57
485,YHKR,6.396172389674301,S,6.11
486,ABNG,3.6036142321575615,S,3.43
486,CEGI,4.5069736428357965,S,4.34
486,REND,6.4852248826998915,S,6.59
486,YHKR,7.389982470191716,S,6.18
488,CEGI,2.1098440278939528,S,3.93
488,ABNG,3.1847570871106865,S,3.03
488,TMKS,5.098848835578906,S,4.72
488,PSAG,5.8498968601111825,S,5.3
488,YHKR,6.083918724349985,S,5.73
489,ABNG,3.30341673835162,S,3.12
489,CEGI,4.067748412247582,S,3.93
489,TMKS,4.627168541784144,S,4.65
489,PSAG,6.09841737667986,S,5.29
489,YHKR,6.488160696966033,S,6.04
490,ABNG,4.038796497354976,S,3.8
490,CEGI,4.482290559569389,S,4.36
490,TMKS,5.028291560403773,S,5.07
490,YHKR,6.67077296849321,S,6.32
491,TMKS,2.1503939870160447,S,4.67
491,ABNG,2.4594669830577196,S,3.02
491,CEGI,2.709913121193705,S,3.82
491,PSAG,3.9010891818047537,S,5.3
491,YHKR,4.394399205861973,S,5.75
492,CEGI,4.669767197630942,S,4.56
492,PSAG,6.716998536067025,S,5.58
492,YHKR,6.91939002858457,S,6.27
494,ABNG,2.9554090052335424,S,3.09
494,CEGI,4.005965551978794,S,4.08
494,YHKR,5.906503652805717,S,5.86
495,CEGI,3.8189159972723346,S,3.7
495,TMKS,4.237618593703681,S,4.28
495,PSAG,5.537720934631062,S,5.04
495,YHKR,5.877974263050681,S,5.56
496,CEGI,4.475179906171643,S,4.36
496,PSAG,6.368217743733414,S,5.73
496,YHKR,6.686265024555009,S,6.31
497,ABNG,3.7412865213750313,S,3.58
497,TMKS,4.287809181181129,S,5.02
497,CEGI,4.3675882249117945,S,4.23
497,PSAG,5.70173905116623,S,5.61
497,YHKR,6.06820542849111,S,6.16
498,ABNG,3.2169546919647303,S,3.05
498,CEGI,4.079808717691318,S,3.95
498,TMKS,4.507037766913762,S,4.55
498,PSAG,6.026819866772337,S,5.72
499,CEGI,3.598894312537422,S,3.5
499,TMKS,4.371885598348519,S,4.35
499,PSAG,5.518457910427653,S,5.21
500,CEGI,4.4617194690584805,S,4.31
500,ABNG,4.728303908301579,S,3.43
500,TMKS,5.164778040832758,S,5.06
500,YHKR,6.322269915796519,S,5.75
501,CEGI,4.159016421134424,S,4.0
501,ABNG,4.497943563605576,S,3.11
501,TMKS,4.977908058688941,S,4.81
501,PSAG,5.913998086127259,S,5.41
501,YHKR,6.108859765253288,S,5.82
502,CEGI,3.9760885459710056,S,3.82
502,ABNG,4.185265705601577,S,3.0
502,TMKS,4.439158714273848,S,4.39
502,PSAG,5.459224319266707,S,5.1
502,YHKR,5.6994777759775,S,5.66
503,ABNG,4.528858684646903,S,3.63
503,CEGI,4.407702452979277,S,4.3
503,YHKR,6.6077780851465855,S,6.08
503,REND,6.454371466026158,S,6.6
504,ABNG,4.191407139850526,S,4.02
504,CEGI,4.943979513660885,S,4.5
504,TMKS,5.07205861428206,S,5.13
504,YHKR,6.851812734084784,S,6.63
505,CEGI,3.506611652581484,S,3.41
505,TMKS,4.426742027937521,S,4.36
505,PSAG,5.531809700325192,S,5.15
506,ABNG,3.0444670428144036,S,2.88
506,CEGI,3.9995426134080017,S,3.87
506,TMKS,4.66912652935647,S,4.7
507,ABNG,2.8253539442031284,S,3.48
507,TMKS,3.612654713216648,S,4.72
507,PSAG,4.326436578122668,S,5.49
507,YHKR,4.612649557905448,S,5.85
508,ABNG,3.2840937989909955,S,3.12
508,CEGI,3.983094684269819,S,3.85
508,PSAG,5.516891724804673,S,5.41
508,YHKR,5.905444286997906,S,5.85
509,ABNG,2.587085728898272,S,3.14
509,TMKS,3.117328132373821,S,4.77
509,CEGI,3.4779781473361537,S,3.94
509,PSAG,4.922680560741984,S,5.37
509,YHKR,5.407625023933641,S,5.81
510,ABNG,4.203596007188474,S,3.73
510,CEGI,4.369514611296101,S,4.27
510,TMKS,4.989833513458738,S,5.01
510,PSAG,6.179650642713312,S,5.65
510,YHKR,6.480599258139571,S,6.1
511,ABNG,3.7285183617856283,S,3.19
511,CEGI,4.122119989178982,S,4.01
511,TMKS,4.557910635458192,S,4.61
511,PSAG,5.868636975486525,S,5.3
511,YHKR,6.209906305442791,S,5.91
512,ABNG,3.7481478258717495,S,3.58
512,CEGI,4.463257812725473,S,4.33
512,TMKS,4.794986174407375,S,5.12
512,PSAG,6.225138277907789,S,5.7
512,YHKR,6.59665839671508,S,6.31
513,ABNG,3.764627601730107,S,3.62
513,CEGI,4.3199086741936785,S,4.2
513,TMKS,4.764655110537777,S,5.32
513,PSAG,6.130384947872201,S,5.99
513,YHKR,6.487084271130728,S,6.19
514,ABNG,3.8770865361982545,S,3.67
514,CEGI,4.574197667782293,S,4.43
514,TMKS,4.865658857137476,S,4.93
514,PSAG,6.279115948163041,S,5.8
514,YHKR,6.646470803377246,S,6.33
515,ABNG,3.3274889774578846,S,3.18
515,CEGI,3.6468760503180997,S,3.77
515,TMKS,4.254560847153694,S,4.29
515,PSAG,5.578796718648013,S,5.06
515,YHKR,5.928166297997707,S,5.58
516,ABNG,3.164146714743235,S,3.02
516,CEGI,3.729917077327396,S,3.62
516,TMKS,4.3130257225447375,S,4.36
516,PSAG,5.731285503858622,S,5.21
517,TMKS,2.3480383086639023,S,4.97
517,ABNG,2.431456045146074,S,3.07
517,CEGI,2.9224896219825593,S,4.27
517,PSAG,4.166976037069232,S,5.59
517,YHKR,4.679787648043726,S,6.08
518,ABNG,2.599467852463684,S,3.18
518,TMKS,2.955968006732794,S,4.86
518,CEGI,3.415949039448213,S,4.07
518,PSAG,4.7658576676032265,S,5.42
518,YHKR,5.255628911509964,S,5.74
519,TMKS,2.1568374625282725,S,4.59
519,ABNG,2.51063711838113,S,3.15
519,CEGI,2.7937053426148792,S,4.0
519,PSAG,3.920262564611362,S,5.35
519,YHKR,4.414007813340976,S,5.84
520,ABNG,4.039412529843835,S,3.59
520,CEGI,4.430224891423897,S,4.31
520,TMKS,4.986753083242801,S,5.02
520,PSAG,6.272685242160724,S,5.61
520,YHKR,6.60420032078454,S,6.25
521,CEGI,3.573959726964076,S,3.47
521,TMKS,4.2134172989705005,S,4.19
521,PSAG,5.312123693137741,S,5.0
521,YHKR,5.584875588882709,S,5.45
522,ABNG,3.0839922835557982,S,3.16
522,TMKS,3.62747144788438,S,4.83
522,CEGI,4.117465463212208,S,4.09
522,PSAG,5.41885480602379,S,5.4
522,YHKR,5.885034224986482,S,5.88
523,ABNG,3.9918630495659535,S,3.38
523,CEGI,4.3831826837009915,S,4.27
523,TMKS,5.063876463186215,S,5.09
523,PSAG,6.356861093181864,S,5.71
523,YHKR,6.689999872855603,S,6.32
524,CEGI,4.0673674472726224,S,3.96
524,TMKS,4.639399781037175,S,4.68
524,PSAG,5.940006605118988,S,5.44
524,YHKR,6.280282748697905,S,5.94
525,CEGI,4.051161188319117,S,3.89
525,TMKS,4.958285251797484,S,4.76
525,PSAG,5.883450351181774,S,5.35
525,YHKR,6.072054121202538,S,5.67
526,CEGI,4.185273417724884,S,3.96
526,ABNG,4.584696963656991,S,3.1
526,TMKS,4.97428141319806,S,4.73
526,PSAG,5.812116253541717,S,5.27
526,YHKR,5.9636846072266145,S,5.75
527,CEGI,4.123036265663085,S,3.96
527,TMKS,4.974474449619164,S,4.79
527,PSAG,5.895659257484111,S,5.37
527,YHKR,6.081998349843192,S,5.95
528,CEGI,3.723044096207354,S,3.6
528,TMKS,4.071844564893083,S,4.12
528,PSAG,5.39021422695497,S,4.9
528,YHKR,5.737367116204809,S,5.43
529,CEGI,4.287736475213658,S,4.17
529,TMKS,5.021700028824382,S,4.99
529,PSAG,6.124255636344755,S,5.53
529,YHKR,6.393276277824376,S,5.92
530,TMKS,2.1088595935294694,S,4.59
530,ABNG,2.463075766098236,S,3.14
530,CEGI,2.7822980186942816,S,4.01
530,PSAG,3.919216132265118,S,5.35
530,YHKR,4.436051946782656,S,5.85
531,CEGI,4.099185251849589,S,3.98
531,TMKS,4.500193420603688,S,4.51
531,PSAG,5.574661650706237,S,5.31
531,YHKR,5.839918378910156,S,5.87
532,CEGI,4.157875751374204,S,3.98
532,TMKS,4.948050047367359,S,4.77
532,PSAG,5.876697617135327,S,5.36
532,YHKR,6.067297405610362,S,5.93
533,CEGI,3.9215365222534935,S,3.47
533,TMKS,4.383709988336136,S,4.03
533,ABNG,4.509868340232079,S,2.63
533,PSAG,4.859462920452473,S,4.42
533,YHKR,4.977418592419313,S,5.06
534,ABNG,2.9293897922625662,S,3.01
534,TMKS,3.6171229624732075,S,4.81
534,CEGI,3.9455968402274766,S,3.99
534,PSAG,5.3830935034215575,S,5.38
534,YHKR,5.842609143375954,S,5.79
535,ABNG,2.706648335044974,S,3.38
535,TMKS,2.9574482249993395,S,5.04
535,CEGI,3.5047342067628384,S,4.35
535,PSAG,4.761398503673195,S,5.53
535,YHKR,5.243987996521305,S,5.96
537,CEGI,1.2309340117246932,S,3.96
537,ABNG,2.6590219490869806,S,3.16
537,TMKS,3.7161168904832107,S,4.87
537,PSAG,4.541354582384376,S,5.39
537,YHKR,4.834166212785843,S,5.71
538,ABNG,3.6604520396812994,S,3.53
538,CEGI,3.524742985783729,S,4.06
538,TMKS,4.736922018715813,S,4.69
538,PSAG,5.8986756926751065,S,5.51
538,YHKR,6.18745400645333,S,6.12
539,CEGI,1.9345016778003956,S,3.83
539,ABNG,2.981140924014826,S,2.8
539,TMKS,4.932861189897331,S,4.6
539,PSAG,5.762152074821324,S,5.23
539,YHKR,6.014645908443418,S,5.68
540,ABNG,3.9968566083383443,S,3.84
540,CEGI,4.467689107973882,S,4.34
540,YHKR,6.457814549473576,S,6.16
541,CEGI,4.10552493751865,S,3.92
541,ABNG,4.551352096698186,S,3.07
541,TMKS,5.146607287361309,S,4.86
541,PSAG,5.99804211393738,S,5.41
541,YHKR,6.145442014677471,S,5.88
542,ABNG,3.8861200734150905,S,3.43
542,CEGI,4.444430458943046,S,4.31
542,TMKS,4.839532316643078,S,4.9
542,PSAG,6.1990083248340015,S,5.67
542,YHKR,6.550700499735482,S,6.24
543,ABNG,3.3525836311585278,S,3.19
543,CEGI,4.019164393011771,S,3.89
543,TMKS,4.325645610371317,S,4.6
543,YHKR,6.154894419901103,S,5.87
544,ABNG,4.084829128747962,S,3.82
544,CEGI,4.454555193752016,S,4.34
544,TMKS,5.065350058360124,S,5.1
544,PSAG,6.341317639837069,S,5.75
544,YHKR,6.669857069001609,S,6.26
546,CEGI,4.222626684601463,S,4.05
546,TMKS,4.969802105644686,S,4.81
546,PSAG,5.898066975444695,S,5.41
546,YHKR,6.089603665169069,S,5.92
547,ABNG,2.8567351805807553,S,3.1
547,TMKS,3.356574228718001,S,4.77
547,CEGI,3.7245163618374986,S,3.99
547,PSAG,5.088499457646029,S,5.38
547,YHKR,5.541013186237849,S,5.81
548,ABNG,2.4371594017338545,S,2.77
548,TMKS,2.615270882807382,S,4.68
548,CEGI,3.0097272307507277,S,3.83
548,PSAG,4.384320068050337,S,5.24
548,YHKR,4.868382793125532,S,5.58
549,ABNG,3.9413411713382005,S,3.77
549,CEGI,4.644980986923381,S,4.51
549,TMKS,4.973494184479852,S,5.27
549,PSAG,6.384761129123024,S,5.83
549,YHKR,6.7498369426178915,S,6.49
550,CEGI,1.8621498180991491,S,3.65
550,ABNG,3.0343205865733642,S,2.76
550,TMKS,4.64990543030093,S,4.28
550,PSAG,5.376391474361393,S,4.9
551,TMKS,2.185568997405655,S,4.7
551,ABNG,2.3411106577531817,S,2.93
551,CEGI,2.7410698419297033,S,3.94
551,PSAG,4.016497744027498,S,5.3
551,YHKR,4.544722561226756,S,5.89
553,CEGI,4.540081880358358,S,4.41
553,TMKS,5.1461989533778905,S,5.18
553,PSAG,6.504952931720976,S,5.79
553,YHKR,6.858409853272829,S,6.52
555,ABNG,3.916972347112174,S,3.79
555,CEGI,4.443163563416464,S,4.32
555,TMKS,4.936767151566243,S,4.98
555,PSAG,6.281911484371922,S,5.76
555,YHKR,6.629875750629652,S,6.33
556,ABNG,3.9449412175728487,S,3.82
556,CEGI,4.475425827689318,S,4.35
556,TMKS,5.134794321814797,S,5.16
556,PSAG,6.480739326327222,S,5.77
556,YHKR,6.830421605717157,S,6.6
557,ABNG,2.614806946467666,S,2.95
557,TMKS,3.39563081639465,S,4.86
557,CEGI,3.5358997215520134,S,3.92
557,PSAG,5.136537439811838,S,5.31
557,YHKR,5.596073158231769,S,5.85
558,CEGI,4.179952228445221,S,4.0
558,ABNG,4.5146247074465,S,3.09
558,TMKS,4.943593674687917,S,4.77
558,PSAG,5.868935729540536,S,5.37
558,YHKR,6.060825112477467,S,5.88
559,CEGI,4.493293616541862,S,4.36
559,TMKS,4.891153454445023,S,4.95
559,PSAG,6.30022650926861,S,5.75
559,YHKR,6.6654830168661015,S,6.37
560,CEGI,4.034862167780527,S,3.85
560,TMKS,5.020006506896509,S,4.76
560,PSAG,5.888851429529455,S,5.31
560,YHKR,6.047425255507327,S,5.94
561,ABNG,2.627899290995416,S,2.84
561,CEGI,3.6074759322978656,S,3.8
561,PSAG,5.134274472870973,S,5.36
561,YHKR,5.613136421987994,S,5.94
563,CEGI,4.105813157027875,S,3.92
563,TMKS,4.9022379724713145,S,4.71
563,PSAG,5.817727230347271,S,5.3
563,YHKR,6.0051489944189385,S,5.73
564,CEGI,2.3186483472650488,S,3.96
564,ABNG,3.2030536419438698,S,3.09
564,TMKS,4.961029817194261,S,4.73
564,PSAG,5.776910076520116,S,5.35
564,YHKR,5.996978612953423,S,5.8
565,ABNG,2.8342259621437127,S,3.14
565,CEGI,3.740667672550877,S,4.06
565,PSAG,5.102827359483898,S,5.45
565,YHKR,5.565363186983472,S,5.87
566,ABNG,3.6827928809579107,S,3.52
566,TMKS,4.2363743311026845,S,4.98
566,CEGI,4.33688201190407,S,4.2
566,PSAG,5.670850303647992,S,5.58
566,YHKR,6.043513396252401,S,5.89
567,ABNG,3.4957052537656574,S,3.36
567,CEGI,4.080717884270382,S,3.97
567,TMKS,4.429568384465491,S,4.71
567,PSAG,5.832951071142151,S,5.52
567,YHKR,6.200353258046991,S,5.93
568,ABNG,2.691824674282922,S,2.57
568,CEGI,2.740793746091949,S,3.64
568,TMKS,4.5453954691810825,S,4.51
568,PSAG,5.843893522899953,S,5.12
568,YHKR,6.185691915384449,S,5.65
569,CEGI,1.828471430761287,S,3.75
569,ABNG,2.6109096837309145,S,2.56
569,TMKS,4.307507213046176,S,4.21
569,PSAG,5.367031215592998,S,4.98
569,YHKR,5.64237965209809,S,5.59
570,ABNG,3.8211597365402383,S,2.87
570,CEGI,3.884985326662942,S,3.77
570,TMKS,4.485998808476916,S,4.49
570,PSAG,5.669898645295938,S,5.3
570,YHKR,5.974728230892922,S,5.59
571,ABNG,3.4201169320364886,S,3.3
571,TMKS,4.415958788244706,S,4.29
571,PSAG,5.442244533643904,S,5.04
571,YHKR,5.686049568904238,S,5.6
572,CEGI,3.5685703788301866,S,3.22
572,TMKS,4.6925697776565505,S,4.2
572,PSAG,4.875924889332615,S,4.41
572,YHKR,4.9479003775292,S,5.4
574,CEGI,3.915656718543665,S,3.73
574,TMKS,4.711593168541947,S,4.52
574,PSAG,5.631207450331752,S,5.13
574,YHKR,5.830096488561489,S,5.67
575,TMKS,2.206602601048653,S,4.59
575,ABNG,2.4156432831881194,S,3.04
575,CEGI,2.772630216080904,S,4.01
575,PSAG,4.00221828055268,S,5.34
575,YHKR,4.5095235348107225,S,5.99
576,CEGI,4.112701010322655,S,3.94
576,TMKS,4.764294064552987,S,4.64
576,YHKR,5.93722114375103,S,5.77
577,CEGI,4.108332991335518,S,3.85
577,ABNG,4.651815421105443,S,2.91
577,TMKS,5.190775705149038,S,4.78
577,PSAG,5.791583423326716,S,5.23
577,YHKR,5.905629878747091,S,5.68
578,CEGI,3.9489965171460018,S,3.79
578,TMKS,5.09951606814454,S,4.81
578,PSAG,5.96723620747735,S,5.37
579,ABNG,4.581995159929406,S,3.47
579,CEGI,4.612440939360719,S,4.51
579,TMKS,5.145350532159092,S,5.17
579,PSAG,6.247382242596198,S,5.63
579,YHKR,6.514756519621676,S,6.12
580,ABNG,4.113369796253758,S,3.36
580,CEGI,4.447878190971299,S,4.34
580,TMKS,5.088218129442038,S,5.12
580,PSAG,6.350725589958128,S,5.72
580,YHKR,6.674145851713039,S,6.31
581,CEGI,2.684192717590668,S,4.04
581,ABNG,3.495622498151088,S,3.34
581,TMKS,5.095040217893852,S,4.83
581,PSAG,5.851732154843808,S,5.42
581,YHKR,6.041386524612802,S,5.99
582,CEGI,2.121576252943742,S,3.92
582,ABNG,3.1463781226281666,S,3.0
582,TMKS,5.204813875478961,S,4.87
582,PSAG,6.002185030868528,S,5.46
583,CEGI,2.08959106642998,S,3.94
583,ABNG,3.0801620748050103,S,2.96
583,TMKS,5.0545107712445825,S,4.71
583,PSAG,5.877412287080207,S,5.31
583,YHKR,6.120450864019173,S,6.02
584,CEGI,4.206327364146509,S,4.1
584,TMKS,4.69339704998259,S,4.71
584,PSAG,5.788413979456023,S,5.53
584,YHKR,6.059762809286265,S,6.08
586,CEGI,2.051017892070782,S,3.87
586,ABNG,3.062965469375745,S,2.97
586,TMKS,5.0584509320687765,S,4.7
586,PSAG,5.879368629775136,S,5.34
586,YHKR,6.128168212689047,S,5.91
587,CEGI,3.9280563377965287,S,3.82
587,PSAG,5.986149857298219,S,5.41
587,YHKR,6.357599174017137,S,6.02
588,CEGI,3.7465504748836618,S,3.63
588,TMKS,4.221062011138767,S,4.22
588,PSAG,5.304363599394258,S,5.02
588,YHKR,5.5760030157436065,S,5.65
589,ABNG,3.0797510714952363,S,3.0
589,TMKS,5.074025414113997,S,4.72
589,PSAG,5.888200291122174,S,5.35
589,YHKR,6.13534818122775,S,5.89
590,ABNG,3.834687145761071,S,3.69
590,CEGI,4.47660583664558,S,4.35
590,TMKS,4.911490436843151,S,4.96
590,PSAG,6.305205370924347,S,5.75
590,YHKR,6.666248358150211,S,6.41
591,CEGI,4.29180061524498,S,4.16
591,TMKS,4.716245408682261,S,4.77
591,PSAG,6.126409441053836,S,5.46
591,YHKR,6.494733690937881,S,6.19
592,ABNG,3.4751603132963287,S,3.29
592,CEGI,4.313068837351318,S,4.16
592,YHKR,6.159400373131038,S,5.94
593,CEGI,3.9721624410130336,S,3.8
593,ABNG,4.338971481633672,S,2.93
593,TMKS,4.837714219186394,S,4.64
593,PSAG,5.7670695255684015,S,5.25
593,YHKR,5.962734769111661,S,5.77
594,ABNG,3.1768399555543265,S,3.03
594,TMKS,3.5033605431277537,S,4.52
594,CEGI,3.942505072277281,S,3.83
594,PSAG,5.131277537260558,S,5.09
594,YHKR,5.555699452510463,S,5.34
595,ABNG,2.46253679589703,S,2.87
595,TMKS,3.379604831183663,S,4.43
595,PSAG,4.330490278032,S,5.26
595,YHKR,4.670789817742837,S,6.17
596,CEGI,4.670805208050023,S,4.26
596,TMKS,5.0783086764683345,S,4.76
596,PSAG,5.626252246874949,S,5.15
596,YHKR,5.70556078137109,S,5.43
597,ABNG,3.3629525841280064,S,3.2
597,TMKS,3.937551606413587,S,4.94
597,CEGI,4.295521535027453,S,4.17
597,PSAG,5.5857622051797655,S,5.52
597,YHKR,6.012233215162832,S,5.98
599,ABNG,2.9011917954284345,S,3.23
599,CEGI,3.9342967129256197,S,4.25
599,YHKR,5.8873799881709585,S,6.11
600,ABNG,2.522853709831671,S,2.8
600,TMKS,3.147866159493409,S,4.65
600,CEGI,3.3558857923338357,S,3.66
600,PSAG,4.901966497369915,S,5.23
600,YHKR,5.3705850532735235,S,5.66
601,ABNG,2.710730853311745,S,2.95
601,TMKS,3.5222397879320226,S,4.91
601,CEGI,3.756770248398062,S,3.96
601,PSAG,5.315460686303125,S,5.49
601,YHKR,5.790225336730689,S,6.06
602,ABNG,2.787666093346481,S,2.67
602,CEGI,2.6120723717652545,S,3.93
602,PSAG,5.26688016931295,S,4.9
602,YHKR,5.591036803229961,S,5.64
602,REND,5.880480094055442,S,5.97
603,CEGI,4.570392899843094,S,4.46
603,TMKS,5.122645751070007,S,5.14
603,YHKR,6.600075275296944,S,6.23
604,ABNG,3.921439307185929,S,3.71
604,CEGI,4.629769793277317,S,4.49
604,TMKS,5.038343864756552,S,5.1
604,PSAG,6.450350497700504,S,5.9
604,YHKR,6.817441656470726,S,6.47
605,ABNG,3.004168986375297,S,2.91
605,CEGI,4.03547618334634,S,3.89
605,PSAG,5.438270286101455,S,5.33
606,CEGI,4.080975157210562,S,3.96
606,TMKS,4.56158303701564,S,4.56
606,PSAG,5.6560548577117995,S,5.38
606,YHKR,5.929033576025751,S,5.69
607,ABNG,2.525444908237877,S,2.93
607,TMKS,2.789025174951517,S,4.66
607,CEGI,3.201170128850808,S,3.65
607,PSAG,4.5615163814921225,S,5.06
607,YHKR,5.040572685290434,S,5.37
608,ABNG,2.54036155695262,S,3.13
608,CEGI,3.703084378185551,S,4.36
608,PSAG,5.440890924752263,S,5.38
608,YHKR,5.93267658272151,S,6.34
609,CEGI,4.27592937316922,S,4.11
609,ABNG,4.588889392531976,S,3.43
609,TMKS,5.041236509522665,S,4.89
609,PSAG,5.984222744201714,S,5.49
609,YHKR,6.179641108938482,S,5.78
609,REND,6.214050479280562,S,6.38
610,CEGI,4.2336664655723215,S,4.02
610,TMKS,5.273390076099898,S,4.94
610,PSAG,6.016437540627738,S,5.43
610,YHKR,6.13860909372629,S,5.55
611,ABNG,3.235317588482147,S,3.07
611,CEGI,4.146009107340353,S,4.02
611,TMKS,4.794644285115558,S,4.83
611,YHKR,6.714824945017081,S,5.95
612,CEGI,4.07037549623549,S,3.88
612,ABNG,4.405347857342128,S,2.67
612,TMKS,4.792074557485889,S,4.62
612,PSAG,5.717393155506357,S,5.23
612,YHKR,5.91324607125455,S,5.69
613,ABNG,2.610740818885481,S,3.0
613,TMKS,3.500329682803084,S,4.58
613,PSAG,4.388713395431038,S,5.42
613,YHKR,4.693420093734493,S,5.72
614,CEGI,3.7918828658384953,S,3.51
614,TMKS,4.323738714186687,S,4.12
614,PSAG,5.145865595279029,S,4.69
615,TMKS,2.2865275025702982,S,4.87
615,ABNG,2.500095173033777,S,3.09
615,CEGI,2.8554198915948246,S,4.11
615,PSAG,4.04256195062929,S,5.5
615,YHKR,4.531018295815605,S,6.01
619,CEGI,4.241975614084766,S,4.09
619,TMKS,5.001188921814596,S,4.87
619,PSAG,5.959975109472655,S,5.49
619,YHKR,6.16497365174968,S,5.68
620,CEGI,2.082511962036637,S,4.01
620,ABNG,3.1550725057083953,S,3.01
620,TMKS,5.134276731117375,S,4.75
620,PSAG,5.9045744586498365,S,5.37
620,YHKR,6.1441246161491225,S,5.83
621,TMKS,2.2486331604936627,S,4.87
621,ABNG,2.422328797617902,S,3.03
621,CEGI,2.8144936992134735,S,4.07
621,PSAG,4.048839783119501,S,5.46
621,YHKR,4.555142489882028,S,5.89
622,CEGI,2.0749265505875454,S,3.9
622,ABNG,2.9838089188637333,S,2.83
622,TMKS,5.114221874625073,S,4.82
622,PSAG,6.007358720969111,S,5.44
622,YHKR,6.267173071829128,S,6.1
623,CEGI,1.16456019230759,S,3.96
623,ABNG,2.449871345973127,S,2.88
623,TMKS,3.9278935651795983,S,4.9
623,PSAG,4.88837386896904,S,5.37
623,YHKR,5.193913612920142,S,5.79
624,TMKS,2.224253044674254,S,4.86
624,ABNG,2.4000899697413174,S,3.03
624,CEGI,2.8066625051542093,S,4.07
624,PSAG,4.043057647285202,S,5.44
624,YHKR,4.562080379997374,S,5.96
625,CEGI,1.8679147000029337,S,3.64
625,ABNG,2.7923325144578732,S,2.63
625,TMKS,4.848127219871405,S,4.54
625,PSAG,5.7891942408926305,S,5.24
625,YHKR,6.058800456807405,S,6.04
626,TMKS,2.24190198371222,S,4.8
626,ABNG,2.3402146284251195,S,2.98
626,CEGI,2.8024690405157338,S,4.08
626,PSAG,4.084209110572239,S,5.42
626,YHKR,4.616180610131471,S,5.92
627,TMKS,2.293596436092939,S,4.88
627,ABNG,2.5002529130197324,S,3.08
627,CEGI,2.859049814900008,S,4.11
627,PSAG,4.048992997752842,S,5.5
627,YHKR,4.536928573225163,S,6.14
628,ABNG,2.464105227578436,S,2.98
628,TMKS,3.177286006898345,S,4.83
628,CEGI,3.3994877813809605,S,3.83
628,PSAG,4.983727170241147,S,5.45
628,YHKR,5.471128945046041,S,5.89
629,CEGI,2.1122206576425016,S,4.03
629,ABNG,3.145998563627547,S,2.99
629,TMKS,5.173844807387687,S,4.83
629,PSAG,5.966914767904259,S,5.42
629,YHKR,6.209152472544821,S,5.97
630,ABNG,3.302413159640509,S,3.26
630,CEGI,4.48032385736857,S,4.36
630,YHKR,6.555679616731335,S,6.3
631,TMKS,2.4244484309286176,S,4.98
631,ABNG,2.532766221400853,S,3.07
631,CEGI,2.9358813706175266,S,4.23
631,PSAG,4.154559704132809,S,5.58
631,YHKR,4.631020918102783,S,6.18
632,CEGI,3.9975021623299782,S,3.89
632,TMKS,4.867658674592755,S,4.8
632,PSAG,5.940088533748735,S,5.41
632,YHKR,6.192254196638006,S,5.7
633,TMKS,2.33370783367964,S,4.87
633,ABNG,2.4150156926265676,S,2.95
633,CEGI,2.8211641160814342,S,4.06
633,PSAG,4.1072977941939115,S,5.48
633,YHKR,4.602649688409664,S,6.1
634,CEGI,3.5268912671500723,S,3.18
634,TMKS,4.204579583801779,S,3.9
634,PSAG,4.806654662733749,S,4.36
635,ABNG,2.282435753528691,S,2.87
635,TMKS,2.2167957773189912,S,4.88
635,CEGI,2.7136508577592133,S,3.92
635,PSAG,4.053378913962698,S,5.44
635,YHKR,4.5857271756941005,S,6.23
636,CEGI,4.1598402381255095,S,4.01
636,ABNG,4.380533624616561,S,3.32
636,TMKS,4.6895355646618775,S,4.63
636,PSAG,5.688625048179066,S,5.32
636,YHKR,5.919177922413225,S,5.66
637,CEGI,4.316610529334229,S,4.05
637,ABNG,4.779267474901167,S,3.05
637,TMKS,5.172664937670844,S,4.85
637,PSAG,5.867244495327385,S,5.31
638,CEGI,4.487088168374978,S,4.36
638,TMKS,4.8188221095314665,S,4.86
638,PSAG,6.3144466719247765,S,5.68
638,YHKR,6.705437197855843,S,6.46
639,CEGI,4.088374506105029,S,3.97
639,TMKS,4.66118119213531,S,4.65
639,PSAG,5.7699554872790495,S,5.48
640,CEGI,4.47545203888452,S,4.36
640,ABNG,4.666716530596159,S,3.21
640,YHKR,6.46741483742385,S,5.93
640,REND,6.336969130349505,S,6.51
641,CEGI,4.79421930316747,S,4.68
641,PSAG,6.73836689150555,S,5.98
641,YHKR,7.047888884365645,S,6.67
642,CEGI,4.073647096352141,S,3.9
642,ABNG,4.397608559719816,S,2.87
